,mols_bitter,T_F,bitter_smiles,bitter,Reference
1024,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066D00>,False,CC1C(=C(C(=O)O1)O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1025,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066D50>,False,C1=CC=C(C=C1)CCCO,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1026,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066DA0>,False,COc1ccc(cc1O)CCc1cccc(c1)CO,False,Rojas et al. (2017)
1027,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066DF0>,False,COc1ccc(cc1O)C1CSc2c(O1)cccc2,False,Rojas et al. (2017)
1028,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066E40>,False,CCC(=O)C(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1029,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066E90>,False,Oc1c(O)ccc(c1)[C@H]([C@H](C2=O)OC(=O)C)Oc(c23)cc(O)cc3O,False,Wiener et al. (2017) - Phyto-Dictionary
1030,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066EE0>,False,C([C@@H]1[C@H]([13C@@H]([C@H]([C@H](O1)O)O)O)O)O,False,SuperSweet
1031,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066F30>,False,COc1ccc(cc1O)C1SCC23C(O1)CC(C3(C)C)CC2,False,Rojas et al. (2017)
1032,<rdkit.Chem.rdchem.Mol object at 0x00000201DE066F80>,False,ON=Cc1ccc(o1)Cc1ccccc1,False,Rojas et al. (2017)
1033,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070030>,False,OC[C@H](O)[C@H](O)CO,False,Wiener et al. (2017) - Phyto-Dictionary
1034,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070080>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1035,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0700D0>,False,C/C=C(\C)/C(=O)OCC1=CC=CC=C1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1036,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070120>,False,CCCCC(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1037,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070170>,False,CC/C=C/CCC1CCCC(=O)O1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1038,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0701C0>,False,O(C(=O)C1CCC1)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1039,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070210>,False,Fc1ccc(cc1)CCNC(=O)C(N)CC(O)=O,False,Rojas et al. (2017)
1040,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070260>,False,OCC1OC(OC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,False,Rojas et al. (2017)
1041,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0702B0>,False,CCCCCCCC(C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1042,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070300>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)C)CCCCC,False,Rojas et al. (2017)
1043,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070350>,False,CC(NC(=O)C1CCCC1)NC(=O)C(CC(=O)O)N,False,Rojas et al. (2017)
1044,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0703A0>,False,CC(=O)CO,False,Rojas et al. (2017)
1045,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0703F0>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)C(O)C)CC(C)C,False,Rojas et al. (2017)
1046,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070440>,False,O(C(=O)CCC)CC(NC(=O)C(N)CC(O)=O)C(OC)=O,False,Rojas et al. (2017)
1047,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070490>,False,CC1=CC=C(C=C1)C(C)(C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1048,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0704E0>,False,CC(=O)C1=CC=CN1,False,The Good Scents Company Database
1049,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070530>,False,COc1ccc(cc1O)COc1ccccc1,False,Rojas et al. (2017)
1050,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070580>,False,O=C(c1ccccc1C(=O)O)c1ccc(cc1)c1ccccc1,False,Rojas et al. (2017)
1051,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0705D0>,False,CC1=CNC(=C1C(=O)C)C,False,The Good Scents Company Database
1052,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070620>,False,CC1CCC(OC1OC2C(C(C(C(O2)C)O)O)O)C(C)C3CCC4C3(CCC5C4=CC(=O)C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1053,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070670>,False,CCC/C=C/CO,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1054,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0706C0>,False,C([C@H]1[C@H]([C@H]([C@H](C(O1)O)O)O)O)O,False,SuperSweet
1055,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070710>,False,CCC(C=O)C1=CC=C(O1)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1056,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070760>,False,O(C(CC)C)C(=O)CCNC(=O)C(N)CC(O)=O,False,Rojas et al. (2017)
1057,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0707B0>,False,CCC/C=C/C(=O)O,False,The Good Scents Company Database
1058,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070800>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1059,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070850>,False,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1060,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0708A0>,False,CCC(C)C(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1061,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0708F0>,False,CCC(=O)C(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1062,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070940>,False,CC(=O)CCC(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1063,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070990>,False,COc1ccc(cc1O)CCC(=O)c1cccc(c1)C(=O)O,False,Rojas et al. (2017)
1064,<rdkit.Chem.rdchem.Mol object at 0x00000201DE0709E0>,False,C([C@@H]1[13C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,False,SuperSweet
1065,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070A30>,False,CCC(=O)OC1CC2(CCC1C2(C)C)C,False,The Good Scents Company Database
1066,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070A80>,False,CCCCCCCCCCCCCC=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1067,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070AD0>,False,CCCCCC1CCCC(=O)O1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1068,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070B20>,False,CC(C)(O)[C@H](O)CC[C@@H](C)[C@@H](CC1)[C@](C)([C@@]12C)CC(=O)[C@]3(C)[C@H]2CC=C4[C@H]3CC[C@H](O)C4(C)C,False,Wiener et al. (2017) - Phyto-Dictionary
1069,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070B70>,False,COC(=O)c1cccc(c1)CCc1ccc(c(c1)O)OC,False,Rojas et al. (2017)
1070,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070BC0>,False,CC1=C(SC2=NC(=O)NC(=C12)N)C.Cl,False,The Good Scents Company Database
1071,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070C10>,False,C=COc1ccc(cc1N)N(=O)=O,False,Rojas et al. (2017)
1072,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070C60>,False,CC1=C(C(=O)C=CO1)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1073,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070CB0>,False,C1[C@@H]([C@H](OC2=C1C(=CC(=C2[C@@H]3[C@H]([C@H](OC4=C5[C@H]6C([C@](OC7=CC(=CC(=C67)O)O)(OC5=CC(=C34)O)C8=CC=C(C=C8)O)O)C9=CC=C(C=C9)O)O)O)O)C1=CC=C(C=C1)O)O,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1074,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070D00>,False,C(=O)([O-])[O-].[Ba+2],False,ToxNet
1075,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070D50>,False,CC1=CCCC(C1C=CC(C)O)(C)C,False,The Good Scents Company Database
1076,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070DA0>,False,C([C@H]([C@@H]([C@@H](C(=O)CO)O)O)O)O,False,SuperSweet
1077,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070DF0>,False,CCC1C(=O)C(=C(O1)C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1078,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070E40>,False,CCC1=C(C(=O)CC1)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1079,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070E90>,False,[N+](=O)([O-])O[Bi](O[N+](=O)[O-])O[N+](=O)[O-],False,ToxNet
1080,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070EE0>,False,C/C=C/C1=CC(=C(C=C1)OC(=O)CC2=CC=CC=C2)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1081,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070F30>,False,C([C@@H]1[C@H]([C@@H](C([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1082,<rdkit.Chem.rdchem.Mol object at 0x00000201DE070F80>,False,CC(C)CCOC(=O)CCCC1=CC=CO1,False,The Good Scents Company Database
1083,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E030>,False,CC(CCC=C(C)C)CC(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1084,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E080>,False,CCOC(=O)CCC(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1085,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E0D0>,False,C=CCOC(=O)CCC1CCCCC1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1086,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E120>,False,COC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)N,False,SuperSweet
1087,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E170>,False,CCCCCC(=O)OCC(C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1088,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E1C0>,False,O(C(=O)C)CC(NC(=O)C(N)CC(O)=O)CC,False,Rojas et al. (2017)
1089,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E210>,False,COc1ccc(cc1O)CCc1ccc(c(c1)O)OC,False,Rojas et al. (2017)
1090,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E260>,False,CCCCC/C=C/CC1CCCC1=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1091,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E2B0>,False,CC1=NC=C2COCC2=N1,False,The Good Scents Company Database
1092,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E300>,False,C[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2C[C@H]3[C@@](CC[C@H]([C@]3(C)CCC(=O)O)C(=C)C)([C@]4([C@H]2[C@H](CC4)[C@](C)(C/C=C/C(C)(C)O)O)C)C)O)O)O,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1093,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E350>,False,C1CN[C@@H]([C@H]([C@@H]1O)O)CO,False,The Good Scents Company Database
1094,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E3A0>,False,CCCCC(C=C)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1095,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E3F0>,False,CC1CCC(C1(C)C)CCO,False,The Good Scents Company Database
1096,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E440>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@H]2[C@@H](O[C@@H]([C@H]([C@@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1097,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E490>,False,OCC(C(C(C(CO)O)O)OC1OC(CO)C(C(C1O)O)O)O,False,Rojas et al. (2017)
1098,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E4E0>,False,CCOC(=O)C1=CC=CC=C1O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1099,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E530>,False,COc1ccc(cc1)Cc1ccccc1C(=O)O,False,Rojas et al. (2017)
1100,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E580>,False,CCOC1=C(C=CC(=C1)C=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1101,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E5D0>,False,CSCCC(C(=O)O)N,False,Rojas et al. (2017)
1102,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E620>,False,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C=O)CCC6C3(CCC7(C6=CC(CC7)(C)C(=O)O)C)C)C)C,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1103,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E670>,False,S(C(C)C)CC(NC(=O)C(N)CC(O)=O)C(OC)=O,False,Rojas et al. (2017)
1104,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E6C0>,False,COC1OC(CCl)C(C(C1O)O)O,False,Rojas et al. (2017)
1105,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E710>,False,C(C1C(C(C(C(O1)O)O)O)O)O.[Na+].[Cl-].[Cl-].[K+],False,SuperSweet
1106,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E760>,False,COc1cc2CCC3(c2cc1O)SCc1c(S3)cccc1,False,Rojas et al. (2017)
1107,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E7B0>,False,CCC(C)C(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1108,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E800>,False,COc1cc2CC3(C(c2cc1OC)c1ccc(c(c1OC3)O)OC)O,False,Rojas et al. (2017)
1109,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E850>,False,CCC(=O)OC(C)(CCC=C(C)C)C=C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1110,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E8A0>,False,CCCCCCCOC=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1111,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E8F0>,False,CC/C=C\CCOC(=O)CC(C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1112,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E940>,False,CCC(=O)/C=C/C1C(=CCCC1(C)C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1113,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E990>,False,CCCC(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1114,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07E9E0>,False,CCC1=C(C)OS(=O)(=O)NC1=O,False,Rojas et al. (2017)
1115,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EA30>,False,CC(=C/C=C/C(=O)C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1116,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EA80>,False,S1(OC=CC(=O)N1)(=O)=O,False,Rojas et al. (2017)
1117,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EAD0>,False,C([C@H](C([C@H](CO)O)O)O)O,False,SuperSweet
1118,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EB20>,False,CCC(CC)(C(=O)NC(=O)N)Br,False,ToxNet
1119,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EB70>,False,COC(=O)CCNC(=O)Nc1ccc(cc1)N(=O)=O,False,Rojas et al. (2017)
1120,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EBC0>,False,C([C@H]([C@H]([C@@H]([C@H]([11CH2]O)O)O)O)O)O,False,SuperSweet
1121,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EC10>,False,CC(C)=CCC[C@](C)(O)[C@H](CC1)C(=O)C=C1C,False,Wiener et al. (2017) - Phyto-Dictionary
1122,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EC60>,False,CCCC(=O)CCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1123,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07ECB0>,False,[O-]S(=O)(=O)[O-].[Ba+2],False,ToxNet
1124,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07ED00>,False,CC(/C=C\C1=CC=CC=C1)O,False,The Good Scents Company Database
1125,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07ED50>,False,O(C(=O)C(CC)C)CC(NC(=O)C(N)CC(O)=O)C,False,Rojas et al. (2017)
1126,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EDA0>,False,C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,False,SuperSweet
1127,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EDF0>,False,C1CCC(CC1)OC=O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1128,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EE40>,False,COc1ccc(cc1O)CNCC(C)(C)C,False,Rojas et al. (2017)
1129,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EE90>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1130,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EEE0>,False,CCC=CC=CC=O,False,The Good Scents Company Database
1131,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EF30>,False,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,False,Wiener et al. (2017) - Phyto-Dictionary
1132,<rdkit.Chem.rdchem.Mol object at 0x00000201DE07EF80>,False,NC(=O)Nc1ccc(cc1)CCc1ccccc1,False,Rojas et al. (2017)
1133,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D030>,False,C(CN)C(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1134,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D080>,False,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)(C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1135,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D0D0>,False,CC(=CCCC(C)(C=C)OC(=O)/C=C/C1=CC=CC=C1)C,False,The Good Scents Company Database
1136,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D120>,False,O=C1NS(=O)(=O)c2c1c(N)ccc2,False,Rojas et al. (2017)
1137,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D170>,False,C(=O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1138,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D1C0>,False,C1CCC(CC1)NS(=O)(=O)[O-].[Ca],False,SuperSweet
1139,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D210>,False,O(C(=O)C(NC(=O)C(N)CC(O)=O)CC)C,False,Rojas et al. (2017)
1140,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D260>,False,Oc1ccc(cc1)CCC(=O)c1c(O)cccc1O,False,Rojas et al. (2017)
1141,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D2B0>,False,OCC1OC(C(C1O)O)(CO)OC1OC(COC2OC(CO)C(C(C2O)O)O)C(C(C1O)O)O,False,Rojas et al. (2017)
1142,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D300>,False,C([C@@H]1[C@@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@@H](O[C@@H]([C@@H]([C@@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1143,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D350>,False,CCC1C(=C(C(=O)O1)O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1144,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D3A0>,False,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,False,ToxNet
1145,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D3F0>,False,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O.O,False,SuperSweet
1146,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D440>,False,CCCCCCCCCCCCCC(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1147,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D490>,False,CC1=CC[C@@H](CC1)C(=C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1148,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D4E0>,False,Oc1ccc(cc1)C(=O)c1ccccc1C(=O)O,False,Rojas et al. (2017)
1149,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D530>,False,CCC(C)COC(=O)CC(C)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1150,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D580>,False,COc1ccc(cc1O)CNc1ccccc1,False,Rojas et al. (2017)
1151,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D5D0>,False,COc1ccc(cc1O)C1OCc2c(C1)cccc2O,False,Rojas et al. (2017)
1152,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D620>,False,OCCO,False,Rojas et al. (2017)
1153,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D670>,False,CC(C)CC(C)OC(=O)C,False,The Good Scents Company Database
1154,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D6C0>,False,C([C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)O)O)O)O)O,False,SuperSweet
1155,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D710>,False,COc1ccc(cc1O)C1NC(=O)c2c(N1)cccc2,False,Rojas et al. (2017)
1156,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D760>,False,CCOc1ccc(cc1O)CCC(=O)c1c(O)cccc1O,False,Rojas et al. (2017)
1157,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D7B0>,False,CC(CCC=C(C)C)CCOC(=O)C,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1158,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D800>,False,CCCCC/C=C\C=C\C(=O)OCC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1159,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D850>,False,COc1ccc(cc1O)CCC(=O)c1c(O)cccc1O,False,Rojas et al. (2017)
1160,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D8A0>,False,CC(C)CCOC(=O)/C=C/C1=CC=CC=C1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1161,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D8F0>,False,O=C(c1ccccc1C(=O)O)c1ccc(cc1)C(=O)O,False,Rojas et al. (2017)
1162,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D940>,False,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2,False,ToxNet
1163,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D990>,False,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Ca+2],False,SuperSweet
1164,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06D9E0>,False,CC(=C)C1=CC(=C(C=C1)O)OC,False,The Good Scents Company Database
1165,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DA30>,False,COc1ccc(cc1O)C(=O)Oc1ccccc1,False,Rojas et al. (2017)
1166,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DA80>,False,CC1=C([C@]2(CC[C@@H](C([C@@H]2CC1)(C)C)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O[C@H]4[C@@H]([C@H]([C@@H](CO4)O)O)O)C)CCC5=COC=C5,False,Biochemical Targets of Plant Bioactive Compounds by Gideon Polya
1167,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DAD0>,False,CC(C)C(=O)OC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1168,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DB20>,False,O(C(CC)CC)C(=O)CCNC(=O)C(N)CC(O)=O,False,Rojas et al. (2017)
1169,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DB70>,False,CCC/C=C/COC(=O)CC,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1170,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DBC0>,False,COc1ccc(cc1)OC(=O)c1ccccc1C(=O)O,False,Rojas et al. (2017)
1171,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DC10>,False,C([C@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,False,SuperSweet
1172,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DC60>,False,COC1=C(C=CC(=C1)C(=O)O)O,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1173,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DCB0>,False,OC(=O)CC(N)C(=O)NC(CCCCC)C,False,Rojas et al. (2017)
1174,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DD00>,False,CCCC(CCOC(=O)C)S,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
1175,<rdkit.Chem.rdchem.Mol object at 0x00000201DE06DD50>,False,C[C@H](COC(=O)C(C)C)C1=CC=CC=C1,False,Fenaroli鈥檚 Handbook of Flavor Ingredient
