order,id,name,SMILES,cid
9376,s_21112,CID70898408,CC1C(C(CC(O1)OCC(C(C)O)O)O)O,70898408
9377,s_21116,CID70908313,CCCCCOC1CC(C(C(O1)C)O)O,70908313
9378,s_21121,CID70943460,CCC(CCOC1C(C(C(C(O1)CO)O)O)O)O,70943460
9379,s_21122,CID70943489,CCCC(CCOC1C(C(C(C(O1)CO)O)O)O)O,70943489
9380,s_21123,CID70943569,C1C(OC(C1O)(CO)OC2C(C(C(C(O2)CO)O)O)O)CO,70943569
9381,s_21124,CID70947409,CC1C(C(C(C(O1)OC(C(C(CCO)O)O)C(O)OC)O)O)O,70947409
9382,s_21127,CID70974385,CC(C)OC1C(C(C(C(O1)CO)OC)O)O,70974385
9383,s_21128,CID70988912,CCOC1C(OC(C(C1O)O)OC)CO,70988912
9384,s_21130,CID71003464,C1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,71003464
9385,s_21131,CID71009079,C(COC(=O)O)OC1C(C(C(C(O1)CO)O)O)O,71009079
9386,s_21135,CID71013333,C1C(C(C(OC1OC(CO)CO)CO)O)O,71013333
9387,s_21136,CID71013334,C1C(C(C(OC1OCC(CO)O)CO)O)O,71013334
9388,s_21137,CID71019926,CCCCOC1C(C(OC(C1OCCCC)OC)CO)O,71019926
9389,s_21138,CID71021512,CC1C(C(C(C(O1)OC(COC)C(CO)O)O)O)O,71021512
9390,s_21139,CID71021552,CC1C(C(C(C(O1)OC(COC)C(C)O)O)O)O,71021552
9391,s_21141,CID71026502,CC(O)OC(CO)C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O,71026502
9392,s_21152,CID71046037,CCC(C)OC1C(C(C(C(O1)CO)OC)O)O,71046037
9393,s_21153,CID71052800,CC(C(C(COC)O)O)OC1C(C(C(C(O1)CO)O)O)O,71052800
9394,s_21164,CID71143140,C1COC(C(C1OC2C(C(C(C(O2)CO)O)O)O)O)CO,71143140
9395,s_21165,CID71153395,C(C1C(C(C(C(O1)OCC(C(CO)O)OC(CO)O)O)O)O)O,71153395
9396,s_21166,CID71153540,CC1C(C(C(C(O1)OCC(C(C(CO)O)O)O)O)O)O,71153540
9397,s_21171,CID71171249,CC1C(C(C(C(O1)OCC(C(CO)OC(C)O)OC)O)O)O,71171249
9398,s_21173,CID71179348,C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)OCO)O,71179348
9399,s_21174,CID71182837,C(C1C(C(C(C(O1)OC2C(C(C(OC2O)COCO)O)O)O)O)O)O,71182837
9400,s_21175,CID71182839,C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)COCO)O)O)O)O)O)O,71182839
9401,s_21176,CID71207412,CC1C(C(C(C(O1)OC(CO)C(C(CO)O)OC)O)O)O,71207412
9402,s_21180,CID71223763,COC1C(C(C(C(O1)COCCO)OCCO)OCCO)OCCO,71223763
9403,s_21184,CID71243126,C(C1C(C(C(C(O1)OC(C(CO)O)C(CO)O)O)O)O)O,71243126
9404,s_21187,CID71248371,C1C(OC(C(C1O)O)OC(CC(CO)O)C(CO)O)CO,71248371
9405,s_21188,CID71248372,C1C(OC(C(C1O)O)OC2CC(OC(C2O)O)CO)CO,71248372
9406,s_21189,CID71248605,CC1C(C(C(C(O1)OC(C)C(C(CO)O)O)O)O)O,71248605
9407,s_21192,CID71273370,CCCOCCOCCOC1C(C(C(C(O1)CO)O)O)O,71273370
9408,s_21228,CID72196693,CCC(CC)OC1CC(C(C(O1)CO)O)O,72196693
9409,s_21229,CID72196696,CCC(CC)OC1CC(C(C(O1)C)O)O,72196696
9410,s_21230,CID72734385,C(C1C(C(C(C(O1)OCC(C(C(C(CO)O)O)O)O)O)O)O)O.[Fe+3],72734385
9411,s_21231,CID73425469,CC1CC(C(C(O1)OC)O)OC,73425469
9412,s_21244,CID87129298,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)C(O)(O)O)O)O)O)O,87129298
9413,s_21246,CID87215252,C(C1C(C(C(C(O1)(O)OC2C(C(C(O2)C(CO)O)O)O)O)O)O)O,87215252
9414,s_21249,CID87577602,C1C(C(C(C(O1)OC2(C(C(C(C(O2)CO)O)O)O)O)O)O)O,87577602
9415,s_21250,CID87599748,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O.[Pb],87599748
9416,s_21252,CID87877619,C(C1C(C(C(C(O1)OC2(C(C(C(O2)C(CO)O)O)O)O)O)O)O)O,87877619
9417,s_21253,CID87932701,C(C1C(C(C(C(O1)OC(C(C(C(C(CO)O)O)O)O)(O)O)O)O)O)O,87932701
9418,s_21254,CID88473051,C(C1C(C(C(C(O1)(O)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,88473051
9419,s_21257,CID88969992,C(C1C(C(C(C(O1)OC2C(OC(C2O)(O)O)CO)O)O)O)O,88969992
9420,s_21258,CID89026460,CCCOC1CC(C(C(O1)C)O)O,89026460
9421,s_21259,CID89026497,CC1C(C(CC(O1)O)OC(CO)OC(CO)C(CO)O)O,89026497
9422,s_21261,CID89119439,CC(OC1C(OC(C(C1O)O)O)CO)OC(CO)C(C(CO)O)O,89119439
9423,s_21262,CID89138282,CCOC1C(C(C(C(O1)COC(CO)OC(CO)C(CO)O)O)O)O,89138282
9424,s_21263,CID89190251,C(C1C(C(C(C(O1)OC2C(C(OC2(O)O)CO)O)O)O)O)O,89190251
9425,s_21264,CID89266219,CCC(C(C(C)O)O)OC(C)OCC1C(C(C(C(O1)O)O)O)O,89266219
9426,s_21265,CID89315322,C(C1C(C(C(C(O1)O)O)O)OCOC(CO)CO)O,89315322
9427,s_21266,CID89315824,CC(OCC1C(C(C(C(O1)O)O)O)O)OC(CO)C(C(CO)O)O,89315824
9428,s_21268,CID89359565,C(COC(C(C(CO)O)O)OC1C(C(C(C(O1)CO)O)O)O)O,89359565
9429,s_21269,CID89402503,COCOC1CC(CC(O1)CO)O,89402503
9430,s_21270,CID89409889,CCOC1C(CC(C(O1)C)O)O,89409889
9431,s_21274,CID89513347,CCC(OC1CC(OC(C1O)C)OC)OC(C)C(CO)O,89513347
9432,s_21278,CID89548557,CCCOCCOC1C(C(C(C(O1)CO)O)O)O,89548557
9433,s_21279,CID89548631,COC1C(OC(C(C1O)O)OC)COCCOCCO,89548631
9434,s_21280,CID89548634,COC1C(OC(C(C1O)O)OC)COCCOCO,89548634
9435,s_21281,CID89548635,CCCOCCOCC1C(C(C(C(O1)OC)O)O)OC,89548635
9436,s_21282,CID89552558,COCCOCCOCC1C(C(C(C(O1)OC)O)O)OC,89552558
9437,s_21287,CID89641306,CCCCOC1C(OC(C(C1O)OCCCC)OC)C,89641306
9438,s_21295,CID89756746,C1COCCOCCOC2C(C(C(C(O2)COCCOCCO1)O)O)O,89756746
9439,s_21307,CID89822685,COCC1C(C(C(C(O1)OC)OCCO)O)O,89822685
9440,s_21308,CID89822687,CCOC1C(C(C(OC1OC)COC)O)O,89822687
9441,s_21311,CID89901022,COCCCOC1C(OC(C(C1O)O)OC)COC,89901022
9442,s_21319,CID89994936,CCOC(C(C(C(CCO)O)O)OC1C(C(C(C(O1)CO)O)O)O)O,89994936
9443,s_21323,CID90132725,CC1C(C(C(C(O1)OCCCC(O)OC)O)O)O,90132725
9444,s_21327,CID90162006,CCC(C)OC1C(C(C(C(O1)C)O)O)O,90162006
9445,s_21331,CID90260243,CC(C(C(C(O)OCCO)OC1C(C(C(C(O1)CO)O)O)O)O)O,90260243
9446,s_21339,CID90347071,CC(C(OC1C(OC(C(C1O)O)O)CO)OC(CO)C(CO)O)O,90347071
9447,s_21342,CID90436597,CC(C(O)OC(CO)C(CO)OC1C(C(C(C(O1)CO)O)O)O)O,90436597
9448,s_21344,CID90462020,CC1C(C(C(C(O1)OC(C(CO)O)O)O)O)O,90462020
9449,s_21360,CID91588637,CC(CO)(O)OC1C(C(C(C(O1)CO)O)O)O,91588637
9450,s_21361,CID91612026,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)COCO)O)O)O)O,91612026
9451,s_21363,CID91691897,CCCCCCOC1C(OC(C(C1O)O)OC)CO,91691897
9452,s_21375,CID91845017,C(C1C(C(C(C(O1)OC2C(C(OC(C2O)OCC(CO)O)CO)O)O)O)O)O,91845017
9453,s_21378,CID91845250,C(C(COC1C(C(C(C(O1)C(CO)O)O)O)O)O)O,91845250
9454,s_21382,CID91845639,C(C1C(C(C(C(O1)OC2C(C(OC2O)C(CO)O)O)O)O)O)O,91845639
9455,s_21403,CID91848006,C(C1C(C(C(C(O1)OCC(C2C(C(C(O2)O)O)O)O)O)O)O)O,91848006
9456,s_21404,CID91848034,C1C(C(OC(C1O)OC2C(OC(C(C2O)O)O)CO)CO)O,91848034
9457,s_21411,CID91848826,C(C1C(C(C(C(O1)OC2C(C(C(OC2OCC(CO)O)CO)O)O)O)O)O)O,91848826
9458,s_21451,CID91852038,CC1C(C(C(C(O1)OC(C(CO)O)C(C(C)O)O)O)O)O,91852038
9459,s_21463,CID91853001,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(O2)C(CO)O)O)O)O,91853001
9460,s_21479,CID91854726,CC1C(C(C(C(O1)OC(CO)C(C(C(CO)O)O)O)O)O)O,91854726
9461,s_21480,CID91854769,COC1C(C(OC(C1O)OCC(CO)O)CO)O,91854769
9462,s_21481,CID91854786,C(C1C(C(C(C(O1)OC2C(C(OC2OCC(CO)O)C(CO)O)O)O)O)O)O,91854786
9463,s_21486,CID91855142,C1C(C(C(OC1OC2C(OC(C(C2O)O)O)CO)CO)O)O,91855142
9464,s_21517,CID91859593,C(C1C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O)O,91859593
9465,s_21555,CID92033966,C(CCCOC1C(C(C(C(O1)CO)O)O)O)CCO,92033966
9466,s_21613,CID92436702,CCCCCCOC1C(CC(C(O1)CO)O)O,92436702
9467,s_21624,CID92961758,C(C1C(C(C(C(O1)O)OC2C(C(C(C(O2)O)O)O)O)O)O)O,92961758
9468,s_21642,CID93493140,CC(COC1C(C(C(C(O1)CO)O)O)O)O,93493140
9469,s_21746,CID97050408,C(C1C(C(C(C(O1)O)O)O)OCC(C(C(C(CO)O)O)O)O)O,97050408
9470,s_21762,CID97054540,C1C(C(OC(C1O)O)COC2C(C(C(C(O2)CO)O)O)O)O,97054540
9471,s_21820,CID100938966,C(COC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)O,100938966
9472,s_21825,CID100974139,C(C1C(C(C(C(O1)O[C]2C(OC(C(C2O)O)O)CO)O)O)O)O,100974139
9473,s_21826,CID100974147,C(C1C(C(C(O1)(CO)OC2C(C([C](OC2O)CO)O)O)O)O)O,100974147
9474,s_21827,CID100974148,C(C1C(C(C(C(O1)OC2(C(C([C](O2)CO)O)O)CO)O)O)O)O,100974148
9475,s_21828,CID100974149,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C([C](O2)CO)O)O)O)O,100974149
9476,s_21829,CID100974150,C(C1C(C(C(C(O1)OC2C(C(C(O[C]2CO)O)O)O)O)O)O)O,100974150
9477,s_21839,CID100994798,CCOC1CC(C(C(O1)C)O)O,100994798
9478,s_21840,CID101041457,C(C1C(C(C(O1)(CO)OC2C([C](C(C(O2)CO)O)O)O)O)O)O,101041457
9479,s_21841,CID101041458,C(C1C(C(C(O1)(CO)OC2C(C(C(C(O2)[CH]O)O)O)O)O)O)O,101041458
9480,s_21844,CID101056970,CC1C(C(CC(O1)OC)OC)O,101056970
9481,s_21850,CID101121603,C1C(C(C(C(O1)[O-])OC2C(C(C(C(O2)CO)O)O)O)O)O,101121603
9482,s_21854,CID101130014,COCOC1C(OC(C(C1O)O)OC)CO,101130014
9483,s_21857,CID101159096,CC1C(C(C(C(O1)OC(CO)CO)O)O)O,101159096
9484,s_21858,CID101171802,COCC1C(CCC(O1)OC)O,101171802
9485,s_21862,CID101177677,CCOC1C(C(C(C(O1)CO)OC)O)O,101177677
9486,s_21864,CID101178392,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)[O-])CO)O)O)O)O,101178392
9487,s_21866,CID101189813,C1C(C(C(C(O1)OC2(C(C(C(CO2)O)O)O)CO)O)O)O,101189813
9488,s_21867,CID101190002,C1C(OC(C(C1O)O)OC2(C(C(C(O2)CO)O)O)CO)CO,101190002
9489,s_21871,CID101206115,CC1C(CC(C(O1)OC)OC)O,101206115
9490,s_21873,CID101212746,C1C(C(C(O1)O)OC2C(C(C(C(O2)CO)O)O)O)O,101212746
9491,s_21874,CID101213958,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)[O-])O)O)O)O)O)O,101213958
9492,s_21875,CID101215970,C1C(C(C(O1)C(CO)O)OC2C(C(C(C(O2)CO)O)O)O)O,101215970
9493,s_21876,CID101244917,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)(O)O)O)O)O)O)O)O,101244917
9494,s_21880,CID101258175,C1C(C(C(C(O1)OCC2C(C(C(C(O2)[O-])O)O)O)O)O)O,101258175
9495,s_21881,CID101274624,C(C1C(C(C(C(O1)OC2(C(C(C(OC2O)CO)O)O)O)O)O)O)O,101274624
9496,s_21882,CID101274625,C(C1C(C(C(C(O1)OC2(C(C(OC(C2O)O)CO)O)O)O)O)O)O,101274625
9497,s_21884,CID101274628,C(C1C(C(C(C(O1)OC(C2C(C(C(C(O2)O)O)O)O)O)O)O)O)O,101274628
9498,s_21885,CID101333507,CC(COC1C(C(C(OC1O)COCC(C)OCC(C)O)O)O)O,101333507
9499,s_21888,CID101358537,CC1C(C(C(C(O1)OC)O)OC)OC,101358537
9500,s_21890,CID101396024,C1C(C(C(OC1OC2COC(C(C2O)O)O)CO)O)O,101396024
9501,s_21893,CID101396027,C1C(C(C(OC1O)CO)OC2CC(C(C(O2)CO)O)O)O,101396027
9502,s_21898,CID101416579,C1C(C(C(C(O1)OC2COC(C(C2O)O)(CO)O)O)O)O,101416579
9503,s_21899,CID101416580,C1C(C(C(C(O1)OC2C(COC(C2O)(CO)O)O)O)O)O,101416580
9504,s_21900,CID101416581,C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O,101416581
9505,s_21917,CID101541823,C1C(C(C(C(O1)OCCCCCCO)O)O)O,101541823
9506,s_21918,CID101563617,C(COC1C(C(C(C(O1)CO)O)O)O)OCOCC2C(C(C(C(O2)O)O)O)O,101563617
9507,s_21925,CID101613885,CCCCC(COC1C(C(C(C(O1)CO)O)O)O)O,101613885
9508,s_21926,CID101613886,CC(CO)OC1C(C(C(C(O1)CO)O)O)O,101613886
9509,s_21927,CID101613888,CCCCC(CO)OC1C(C(C(C(O1)CO)O)O)O,101613888
9510,s_21932,CID101639401,CCCCOC1CC(C(C(O1)C)O)O,101639401
9511,s_21933,CID101639402,CCCCOC1CC(C(C(O1)C)O)OC,101639402
9512,s_21946,CID101687593,COCCOC1C(C(C(C(O1)CO)O)O)O,101687593
9513,s_21948,CID101707929,CC(COC)OC1C(C(C(C(O1)CO)O)O)O,101707929
9514,s_21949,CID101713931,CCCCC(C)OC1C(C(C(C(O1)CO)O)O)O,101713931
9515,s_21955,CID101713937,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)[O-])O)O)O)O)O)O)O,101713937
9516,s_21956,CID101713938,C(C1C(C(C(C(O1)OC2C(C(OC2[O-])C(CO)O)O)O)O)O)O,101713938
9517,s_21970,CID101716382,COC1CC(OC(C1OC)OC)CO,101716382
9518,s_21972,CID101763212,C1C(C(C(C(O1)(CO)OCC2C(C(C(C(O2)O)O)O)O)O)O)O,101763212
9519,s_21978,CID101788998,C1C(OC(C(C1O)O)OC2C(C(C(C(O2)CO)O)O)O)CO,101788998
9520,s_21979,CID101788999,C1CC(C(OC1CO)OC2C(C(C(C(O2)CO)O)O)O)O,101788999
9521,s_21988,CID101889225,CCCC(C)OC1C(C(C(C(O1)C)O)O)O,101889225
9522,s_21989,CID101889226,CCCCC(C)OC1C(C(C(C(O1)C)O)O)O,101889226
9523,s_21990,CID101921445,C1C(C(C(C(O1)OCC(CO)O)O)O)OC2C(C(C(C(O2)CO)O)O)O,101921445
9524,s_21991,CID101921446,C1C(C(C(C(O1)OC(CO)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O,101921446
9525,s_21993,CID101929509,C1COCCOC2C(OC(C(C2O)O)OCCOCCO1)CO,101929509
9526,s_21994,CID101929511,C1COCCOCCOCCOC2C(C(C(C(O2)CO)OCCOCCOCCO1)O)O,101929511
9527,s_21995,CID101938889,CC(CC(C)OC1C(C(C(C(O1)CO)O)O)O)O,101938889
9528,s_22007,CID102041052,CCCCOC1C(OC(C(C1O)OCCCC)OC)CO,102041052
9529,s_22011,CID102041680,CCOCC(CO)OC1C(C(C(C(O1)CO)O)O)O,102041680
9530,s_22012,CID102078341,C1C(C(C(O1)C(C(O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O,102078341
9531,s_22015,CID102144861,C(C1C(C(C(C(O1)O)O)O)OC(C(C(C(C(CO)O)O)O)O)O)O,102144861
9532,s_22017,CID102156372,COC(C1(CC(C(CO1)O)O)O)OC,102156372
9533,s_22025,CID102217410,CCCOC1CC(C(C(O1)CO)O)O,102217410
9534,s_22026,CID102217411,CCCCOC1CC(C(C(O1)CO)O)O,102217411
9535,s_22027,CID102217412,CCCCCOC1CC(C(C(O1)CO)O)O,102217412
9536,s_22028,CID102217413,CCCCCCOC1CC(C(C(O1)CO)O)O,102217413
9537,s_22031,CID102275215,C(C1C(C(C(C(O1)OC(CO)C2C(C(C(O2)O)O)O)O)O)O)O,102275215
9538,s_22033,CID102315897,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)[CH]O)O)O)O)O,102315897
9539,s_22034,CID102315900,C(C1C(C([C](C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,102315900
9540,s_22035,CID102315901,C(C1C(C(C(O1)(CO)OC2C(C([C](C(O2)CO)O)O)O)O)O)O,102315901
9541,s_22036,CID102323123,CCCCCOC1C(C(C(C(O1)CO)OC)OC)OC,102323123
9542,s_22041,CID102382390,C1C(OC(C(C1O)O)OC2C(C(CC(O2)CO)O)O)CO,102382390
9543,s_22046,CID102406105,C1C(C(C(C(O1)OCC2(C(C(C(O2)CO)O)O)O)O)O)O,102406105
9544,s_22048,CID102408023,C1C(C(C(C(O1)OC2C(C(OC2(CO)O)CO)O)O)O)O,102408023
9545,s_22056,CID102505287,C(CO)C(COC1C(C(C(C(O1)CO)O)O)O)O,102505287
9546,s_22057,CID102505288,C(COC1C(C(C(C(O1)CO)O)O)O)C(CO)O,102505288
9547,s_22058,CID102505289,C(CO)C(CO)OC1C(C(C(C(O1)CO)O)O)O,102505289
9548,s_22062,CID102505293,C(CC(O)OC1C(C(C(C(O1)CO)O)O)O)CO,102505293
9549,s_22063,CID102518679,CC1C(C(CC(O1)OC(C)C)O)O,102518679
9550,s_22066,CID102596265,C1CC(C(OC1CO)OC2C(COC2C(CO)O)O)O,102596265
9551,s_22068,CID117614266,CCCCOC1C(C(OC(C1O)OC)CO)O,117614266
9552,s_22070,CID117627717,C1C(C(C(OC1OCC2C(C(C(C(O2)O)O)O)O)CO)O)O,117627717
9553,s_22075,CID117637283,CCCOC1C(CC(C(O1)C)O)O,117637283
9554,s_22079,CID117713264,CC(C(C(C(CO)OCOCC1C(C(C(C(O1)OC)O)O)O)O)O)O,117713264
9555,s_22084,CID117748622,CC1C(C(C(C(O1)OC(C(C)O)C(C(CO)O)O)O)O)O,117748622
9556,s_22087,CID117828125,CC(C(CO)OC(C(CO)O)OC1C(C(CC(O1)CO)O)O)O,117828125
9557,s_22093,CID117888349,CC(C(C(C(CO)OC)OC1C(C(C(C(O1)CO)O)O)O)O)O,117888349
9558,s_22098,CID117986631,CC(C(C(CO)OC(O)OO)OC1C(C(C(C(O1)CO)O)O)O)O,117986631
9559,s_22099,CID118014527,CC(C)OCC1C(C(C(C(O1)OC(C)C)O)O)O,118014527
9560,s_22105,CID118049141,C1C(OC(C(C1OC2C(C(C(CO2)O)O)O)O)O)CO,118049141
9561,s_22115,CID118146605,C(C1C(C(C(C(O1)O)O)O)OC2C(C(C(C(O2)O)O)O)O)O,118146605
9562,s_22124,CID118362305,C(CO)C(CO)OC(CO)OCC(C(C(C(CO)O)O)O)O,118362305
9563,s_22126,CID118362308,CC(C(CO)OC(CO)OC1C(C(C(C(O1)CO)O)O)O)O,118362308
9564,s_22127,CID118362311,C(COC(C(C(CO)O)O)OCC(C(C(C(CO)O)O)O)O)O,118362311
9565,s_22133,CID118457258,CCOCC(COC1C(C(C(C(O1)CO)O)O)O)OC,118457258
9566,s_22138,CID118543688,CCOCCOCCOC1C(C(C(C(O1)CO)O)O)O,118543688
9567,s_22140,CID118544661,C(C1C(C(C(O1)(CO)OC2C(C(C(C(O2)O)O)O)O)O)O)O,118544661
9568,s_22146,CID118630063,C1C(C(C(OC1OCCOCCOCCO)CO)O)O,118630063
9569,s_22151,CID118892456,C1C(C(OC(C1O)OC2C(C(OC(C2O)O)CO)O)CO)O,118892456
9570,s_22155,CID118908294,CCCCCCOCC1C(C(C(C(O1)OC)O)O)O,118908294
9571,s_22175,CID121222434,CC(C)OC1C(C(C(C(O1)CO)O)OC)OC,121222434
9572,s_22176,CID121226874,CCOC1CC(OC(C1O)C)OCC,121226874
9573,s_22178,CID121254746,CCCOC1C(C(C(OC1OC)C)O)O,121254746
9574,s_22179,CID121263949,CCCOC1C(OC(C(C1OCCC)O)OC)C,121263949
9575,s_22186,CID121354405,COC(CC(C(CCO)OC1CC(C(C(O1)CO)O)O)O)O,121354405
9576,s_22187,CID121354406,COC(C(C(C(CCO)O)O)O)OC1C(CC(OC1CO)O)O,121354406
9577,s_22190,CID121354420,COC(C(C(C(CCO)OC1C(C(C(C(O1)CO)O)O)O)O)O)O,121354420
9578,s_22191,CID121357112,COC(C(C(C(CCO)O)O)O)OC1C(C(C(C(O1)CO)O)O)O,121357112
9579,s_22192,CID121360446,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)O)O)O)O)O,121360446
9580,s_22193,CID121372592,COC1C(OC(C(C1O)O)OCC(CO)O)CO,121372592
9581,s_22196,CID121426842,CCCOCC1C(C(C(C(O1)OC)O)O)O,121426842
9582,s_22199,CID121448521,COCC1C(C(CC(O1)OC)O)O,121448521
9583,s_22200,CID121452036,CCC(O)(O)OC1C(C(C(C(O1)CO)O)O)O,121452036
9584,s_22201,CID121452037,C(COC1C(C(C(C(O1)CO)O)O)O)C(O)O,121452037
9585,s_22204,CID79427476,C1=CC=C2C(=C1)C(=NS2(=O)=O)ON,79427476
9586,s_22205,CID88441064,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[OH3+],88441064
9587,s_22206,CID101031078,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Rb+],101031078
9588,s_22207,CID101031079,C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-].[Cs+],101031079
9589,s_22208,CID59248316,[Li+].C1CCC(CC1)NS(=O)(=O)[O-],59248316
9590,s_22209,CID58030924,C1=CC2=C(C=C1F)C(=NS2(=O)=O)[O-],58030924
9591,s_22210,CID5351553,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O,5351553
9592,s_22211,CID71773169,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O,71773169
9593,s_22219,CID60208888,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)CO)O)OC8C(C(C(C(O8)CO)O)O)O)O)O)O,60208888
9594,s_22221,CID72941582,CC1C(C(C(C(O1)OC2C(C(C(OC2OC34CCC5C6(CCCC(C6CCC5(C3)CC4=C)(C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C)CO)O)O)O)O)O,72941582
9595,s_22222,CID72941817,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(CO7)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,72941817
9596,s_22223,CID90472460,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)O,90472460
9597,s_22225,CID92023628,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)OC9C(C(C(C(O9)CO)O)O)O)OC1C(C(C(C(O1)CO)O)O)O,92023628
9598,s_22228,CID73352876,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)[O-].[Na+],73352876
9599,s_22229,CID73351425,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)OC6C(C(C(C(O6)CO)O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)[O-].[Na+],73351425
9600,s_22230,CID73354383,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)(C)C(=O)OCC(=O)O,73354383
9601,s_22231,CID90680614,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)O)O)(C)C(=O)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(C(O7)CO)O)O)O,90680614
9602,s_22232,CID90680615,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(CO6)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,90680615
9603,s_22233,CID13370031,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)OC8C(C(C(C(O8)CO)O)O)O,13370031
9604,s_22236,CID58852616,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O)(C)C(=O)OC9C(C(C(C(O9)CO)OC1C(C(C(C(O1)CO)O)O)O)O)O,58852616
9605,s_22240,CID59284330,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7(C(C(C(C(O7)CO)O)O)O)C)(C)C(=O)OC8CC(C(C(O8)CO)O)O,59284330
9606,s_22242,CID59284385,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)OC5C(C(C(C(O5)CO)O)OC6C(C(C(C(O6)CO)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)(C)C(=O)O,59284385
